ID	content	Câu hỏi/External ID
utc2_a_128	" 2. quạt không đuổi được mỗi đâu bạn, trường ta khuôn viên rộng nhà trường chó cắt cỏ dọn vệ sinh thường xuyên nhưng muỗi là loài bay được di chuyển linh hoạt, mặc dù đã sử dụng thuốc dập dịch thường xuyên nhưng có lẽ chỉ hạn chế phần nào thôi ạ, ta phải tìm cách sống chung với nó thôi ạ :). còn về học phí tăng là do quy định chung của bộ thôi ạ, múc học phí bình thường không đủ để chi trả cho các khoản tái đầu tư nữa nên bộ tăng và trường ta làm theo quy định.  bạn yên tâm hiện cơ sở vật chất đang được đàu tư đồng bộ, các dãy nhà cũ đang được tổ chức đấu thầu sửa chữa, thiết bị thí nghiệm đầu tư liên tục, phòng học mới đang được trang bị thêm. ngoài ra cuối năm nay sẽ khởi công nhà đa năng e2 mới bạn nhé."	__import__.utc2_q_128
utc2_a_129	 1. và 2. giúp các bạn ấy đi các bạn.	__import__.utc2_q_129
utc2_a_130	 3. bạn liên hệ phòng 10 nhà d3 để tính mức học phí phải đống và hình thức giữ lớp nhé.	__import__.utc2_q_130
utc2_a_131	" 4. cái này nhờ các bạn thôi, ad nghĩ là xưa giờ thi toàn đề đóng mà, lúc đi học thầy phải thông báo chứ ạ."	__import__.utc2_q_131
utc2_a_132	" ad rất cảm ơn ý kiến đóng góp của bạn, đối với ngành kỹ thuật thực sự có rất nhiều phần mềm các bạn phải biết thậm chí là thao tác nhuần nhuyễn, ad đăng lên đây để các bạn cho ý kiến ạ."	__import__.utc2_q_132
utc2_a_133	 1. lớp học phần &lt;15 sinh viên/ lớp có mức học phí trong thông báo đăng ký số 1152 ký ngày 12/06/2019 mục học phí có ghi rõ em nhé.	__import__.utc2_q_133
utc2_a_134	 2. trong thông báo số 1152 ký ngày 12/06/2019 mục lưu ý có ghi rõ em nhé	__import__.utc2_q_134
utc2_a_135	 3. chuyển hệ sang hệ vừa làm vừa học sau mỗi đợt xét cảnh báo học tập thôi học có thông báo chuyển hệ em nhé	__import__.utc2_q_135
utc2_a_136	 4. nhà trường đang trình ký khi nào có thì sẽ thông báo lên trường e nhé	__import__.utc2_q_136
utc2_a_137	 5. đổi lịch thi phải có lý do chính đáng	__import__.utc2_q_137
utc2_a_138	 6. bảo lưu đồ án em đọc lại thông báo điều kiện được bảo lưu em nhé.	__import__.utc2_q_138
utc2_a_139	 7. trong thông báo số 1152 ký ngày 12/06/2019 mục lưu ý có ghi rõ em nhé	__import__.utc2_q_139
utc2_a_140	 7. trong thông báo số 1152 ký ngày 12/06/2019 mục lưu ý có ghi rõ em nhé	__import__.utc2_q_140
utc2_a_141	" 1. và 2. về cơ bản mọi đơn thư và yêu cầu đều được phòng đào tạo tiếp nhận và nghiêm túc xem xét, nhưng còn tùy vào nhiều yếu tố để cân nhắc có mở lớp hay không các bạn nhé. có điều chắc chắn là nếu các bạn không nộp đơn bạn sẽ không có cơ hội rồi ạ, mạnh dạn lên các bạn."	__import__.utc2_q_141
utc2_a_142	" 3. website thì không vấn đề gì đâu ạ, server đã được nâng cấp thuê thêm của fpt, vấn đề ở đây là thông báo đăng ký bắt đầu từ hôm nay nên các bạn canh lúc nửa đêm đăng ký, tuy nhiên 6 giờ mới mở nên thế, khác mọi năm cho đăng ký sớm dãn dung lượng. giờ thì ổn rồi, bạn yên tâm nhé."	__import__.utc2_q_142
utc2_a_143	" 4. không nợ môn nào và tích lũy từ 1,9 trở lên bạn nhé."	__import__.utc2_q_143
utc2_a_144	 5. tài khoản bạn nhờ bạn nào đăng ký hộ cũng được mà bạn.	__import__.utc2_q_144
utc2_a_145	 6. ad rất tiệc quy định rất rõ ràng rồi. nếu có lý do thực sự chính đáng bạn mới được xem xét thôi ạ.	__import__.utc2_q_145
utc2_a_146	 7. không được đâu bạn phải qua a2 mới được lên b1 chuyên ngành nhé.	__import__.utc2_q_146
utc2_a_147	" 1. tùy thuộc vào lớp đông hay ít, số lượng sinh viên khá giỏi xuất sắc nhiều hay không mới biết được ạ. thường là 5% sỉ số lớp. ad cũng đăng nhiều bài về vấn đề này rồi bạn chịu khó xem lại nhé, trong sổ tay cũng ghi đấy ạ, tại trang 55 sổ tay sv khóa 59 nhé bạn."	__import__.utc2_q_147
utc2_a_148	" 2. loại xuất sắc bạn nhé, xếp loại năm học thì điểm rèn luyện từ khá trở lên là ổn rồi, căn cứ vào kết quả học tập để xét là chính bạn nhé."	__import__.utc2_q_148
utc2_a_149	 3. lấy 5 điểm nha bạn.	__import__.utc2_q_149
utc2_a_150	" bạn đọc thông báo đó ở đâu ạ ? ad còn đang lúi húi soạn chưa có thành hình kế hoạch đánh giá thì lấy đâu ra thông báo ạ. bạn chắc đọc được hay nghe nhầm thông báo của hà nội rồi ạ. hãy bình tĩnh nhé, cảm ơn các bạn, chúc các bạn có được kết quả cao trong năm học mới ạ."	__import__.utc2_q_150
utc2_a_151	" 1. nếu bạn đạt cả 4 năm loại giỏi thì quá được, tuy nhiên điểm tích lũy cuối khóa bạn được loại giỏi là cũng đủ rồi ạ, không cần cả 4 năm. cách tính điểm tích lũy bạn xem lại sổ tay nhé. ngoài ra bạn phải thỏa điều kiện là không bị kỷ luật từ mức cảnh cáo và 1 số điều khác tại trang 36 sổ tay sv khóa 59 nhé (ad cũng đăng nhiều rồi ạ)."	__import__.utc2_q_151
utc2_a_152	" 2. không bạn nhé, nhưng nếu rớt môn nào là bạn ko được học bổng luôn đấy ạ."	__import__.utc2_q_152
utc2_a_153	 3. bạn liên hệ phòng 6 nhà d3 nhé.	__import__.utc2_q_153
utc2_a_154	" 4. giấy khen được xét cho cả năm học, nếu cả năm bạn trên 7.0 là ok rồi ạ."	__import__.utc2_q_154
utc2_a_155	" 5. chứng chỉ này bổ trợ cho quá trình xin việc về sau tại các cơ quan quản lý nhà nước bạn nhé. còn việc đánh giá rèn luyện bạn cần tham gia các hoạt động đoàn tn - hsv, hoạt động học thuật nckh hay thể thao mới được nhé :)"	__import__.utc2_q_155
utc2_a_156	 1. Hôm nay AD tải lên nhé.	__import__.utc2_q_156
utc2_a_157	" 2. tất nhiên là khi sáng lọc tuyển dụng thường sẽ ưu tiên bằng loại khá trở lên bạn ạ. nhưng ngoài kết quả học tập bằng cấp ra còn phỏng vấn và nhiều yêu cầu khác nhau của từng công ty đơn vị, bạn hãy tự tin và cố gắng từng ngày nhé. chúc bạn thành công."	__import__.utc2_q_157
utc2_a_158	" 3. việc học tổ chức thi gdtc thường do các thầy/cô bộ môn quy định, các môn thể thao muốn đạt kỹ năng tốt ta phải dày công luyện tập về sau tạo thói quen tốt, nên mới gọi là giáo dục thể chất. bản thân ad nghĩ như những môn khác việc học không chỉ để thi mà còn là để xây dựng kỹ năng, nắm bắt kiến thức tiếp cận vấn đề tốt hơn.  trong trường hợp này đánh cặp với ai cũng vậy nếu bạn rèn luyện tích lũy được kỹ năng thì đánh với ai bạn cũng đánh tốt thôi. thầy/cô chấm kỹ năng cũa từng cá nhân mà bạn không chấm theo cặp đâu. lúc vào đh thì ad cũng ko biết đánh bóng chuyền nhưng sau mấy kỳ thể dục đã trở thành cây chuyền hai của khoa đi thi đấu đấy ạ :) . nổ chút thôi, chúc bạn thi tốt nhé."	__import__.utc2_q_158
utc2_a_159	 câu 1. bạn lên phòng 6 nhà d3 vào ngày thứ 5 thời gian sáng 7h30 - 11h30 chiều 13h30 - 17h00 nhé.	__import__.utc2_q_159
utc2_a_160	 1. môn tự chọn em có thể chọn 1 trong 2 e nhé	__import__.utc2_q_160
utc2_a_161	 2. môn những nguyên lý cơ bản chủ nghĩa mác lê nin f2 e chờ thông báo chính thức của nhà trường em nhé. khi nào có thông báo chính thức ban hành thì khi đó nhà trường thông báo rộng rãi cho sinh viên biết và áp dụng e nhé	__import__.utc2_q_161
utc2_a_162	 3. lịch thi học kỳ hè có rồi e nhé	__import__.utc2_q_162
utc2_a_163	 4. muốn kết quả đạt loại khá thì môn học đi không bị dưới 5 điểm mới được xét e nhé.	__import__.utc2_q_163
utc2_a_164	 5. lịch thực tập hoặc đăng ký lớp học phần đã có thông báo rồi e nhé	__import__.utc2_q_164
utc2_a_165	 5. lịch thực tập hoặc đăng ký lớp học phần đã có thông báo rồi e nhé	__import__.utc2_q_165
utc2_a_166	" 1. từ trước đến nay nhà trường không áp dụng điều kiện tổng điểm tích lũy, chỉ áp dụng điều kiện bị cbht khi bị 1 trong 2 điều kiện sau: - số tín chỉ đăng ký trong học kỳ &lt; 10 tín chỉ - điểm tbc học kỳ &lt;1.0 hệ 4"	__import__.utc2_q_166
utc2_a_167	" 2. trường hợp hủy học phần phòng đã hủy, em vào trang đăng ký học kiểm tra còn tên không em nhé"	__import__.utc2_q_167
utc2_a_168	 3. lịch thi ốm đau thể dục đã giải quyết từng cá nhân lên nhận lại đơn rồi em nhé cảm ơn e	__import__.utc2_q_168
utc2_a_169	 3. lịch thi ốm đau thể dục đã giải quyết từng cá nhân lên nhận lại đơn rồi em nhé cảm ơn e	__import__.utc2_q_169
utc2_a_170	 ad: tất cả hình trên sân khấu lúc nhận bằng phải chờ tiệm quốc tuấn chỉnh sửa và chuyển về phòng ctct&amp;sv rồi úp lên trang fanpage này luôn các bạn nhé. bạn nào có nhu cầu lấy hình gốc thì liên hệ với tiệm ảnh màu quốc tuấn bên cạnh cổng trường nhé.	__import__.utc2_q_170
utc2_a_171	" ad: rất tiếc không có bạn ạ, nhưng bạn vẫn có thể dùng kết quả thi thpt quốc gia để điều chỉnh nguyện vọng được nhé. hy vọng sẽ được gặp bạn tại trường trong thời gian tới."	__import__.utc2_q_171
utc2_a_172	" 1. đúng rồi bạn, chỉ có khen thưởng toàn khóa thôi và các bạn xuất sắc và giỏi toàn khóa sẽ được mời lên sân khấu nhận giấy khen nhé."	__import__.utc2_q_172
utc2_a_173	 2. bạn nào tốt nghiệp đợt này cũng đều có thư mời hết nha bạn.	__import__.utc2_q_173
utc2_a_174	" 1. đầu mỗi năm học, nhà trường đều giữ một số chỗ nội trú để bố trí cho các bạn sinh viên mới nhập học. khi các bạn sinh viên khóa cũ đăng ký nội trú, căn cứ số chỗ hiện còn (sau khi trừ phần giữ chỗ cho khóa mới), bql ktx sẽ xét duyệt cho sinh viên. khi bạn đăng ký nội trú, số chỗ dùng để bố trí cho sinh viên khóa cũ đã hết, nên bạn không được duyệt. mong bạn thông cảm ! trân trọng !"	__import__.utc2_q_174
utc2_a_175	" 2. khi hạn đóng tiền đã hết mà bạn chưa đóng, chỗ ở mà bạn được duyệt trước đó sẽ bố trí cho các sinh viên đăng ký sau bạn. hiện nay số chỗ nội trú dành cho sinh viên khóa cũ đã hết, nên ktx không tiếp nhận được nữa. mong bạn thông cảm !"	__import__.utc2_q_175
utc2_a_176	" 3. hạn cuối đăng ký nội trú: ngày 27/7/2019; nhưng hiện nay số chỗ trong ktx đã hết nên bạn nhận thông báo là ""hết chỗ"" chứ không phải hết hạn đâu bạn. trân trọng!"	__import__.utc2_q_176
utc2_a_177	" 3. hạn cuối đăng ký nội trú: ngày 27/7/2019; nhưng hiện nay số chỗ trong ktx đã hết nên bạn nhận thông báo là ""hết chỗ"" chứ không phải hết hạn đâu bạn. trân trọng!"	__import__.utc2_q_177
utc2_a_178	" 1. hiện các học phần do bộ môn cầu hầm phụ trách đã chấm xong và đang nhập điểm, dự kiến trong tuần này tất cả điểm sẽ được cập nhật."	__import__.utc2_q_178
utc2_a_179	" 2. điểm học phần đã có, tuy nhiên giáo viên đang rà soát lại điểm nên chưa cập nhật điểm trên phần mềm. điểm sẽ cập nhật trong hôm nay."	__import__.utc2_q_179
utc2_a_180	" 2. điểm học phần đã có, tuy nhiên giáo viên đang rà soát lại điểm nên chưa cập nhật điểm trên phần mềm. điểm sẽ cập nhật trong hôm nay."	__import__.utc2_q_180
utc2_a_181	 ad: ad rất ủng hộ quạn quyết tâm hết mình và có tinh thần cầu thị như vậy.	__import__.utc2_q_181
utc2_a_182	 1. chương trình lễ tốt nghiệp sáng hay chiều đều có phần trao khen thưởng cho sv tốt nghiệp loại xất sắc và giỏi trên sân khấu bạn nhé. 	__import__.utc2_q_182
utc2_a_183	" 2. không tính để xét học bổng đâu bạn, chỉ tính tích lũy chung cho cả năm học thôi. tại lễ khai giảng thường chỉ khen thưởng cho sv loại xuất sắc toàn khóa, hay xuất sắc theo ngành và học bổng các loại thôi ạ. cảm ơn bạn đã khen ad đẹp trai :). chúc bạn sức khỏe thành công trong cuộc sống."	__import__.utc2_q_183
utc2_a_184	 3. và 4. phải trên 5 các bạn nhé	__import__.utc2_q_184
utc2_a_185	" 1. các bạn không nhận tại lễ vẫn có bìa đựng bằng bình thường nhé. sau ngày 28/07 bạn lên phòng 9 nhà d3 bất cứ ngày nào trong giờ hành chính đều được nhận bằng cả, đâu cần giấy xác nhận làn gì nữa bạn nha."	__import__.utc2_q_185
utc2_a_186	" 2. bạn đăng ký nội trú trên mục dịch vụ công có cho chọn đấy ạ, không thì bạn liên hệ với ban quản lý ký túc xá nhé."	__import__.utc2_q_186
utc2_a_187	 3. chỉ có giấy khen cho toàn khóa thôi ạ	__import__.utc2_q_187
utc2_a_188	" 4. có khen thưởng xếp loại năm học vừa rồi cùng dịp lễ khai giảng bạn nhé, nhiều khả năng bạn sẽ được xếp loại xuất sắc đấy ạ, chúc mừng bạn."	__import__.utc2_q_188
utc2_a_189	 5. học bổng xét theo từng kỳ nên bạn vẫn được xét học bổng học kỳ 2 bình thường nhé.	__import__.utc2_q_189
utc2_a_190	 1. có 1 cột thi lại nữa nha bạn.	__import__.utc2_q_190
utc2_a_191	" 2. được học bổng hay không phải xét nhiều yếu tố nha bạn. riêng về điểm thì bạn không nên quá lo, miễn bạn thi qua môn đó là được và nó sẽ tính vào kỳ gần nhất, không tính vào tổng chung để xét học bổng, chỉ tính cho tích lũy, nhưng nếu rớt bạn sẽ ko được học bổng đâu ạ."	__import__.utc2_q_191
utc2_a_192	" 3. điểm có hết rồi mà bạn, giảng viên đã nhập vào hệ thống cá bạn vào xem được rồi, chỉ là phòng đào tạo vào khảo thí chưa kiểm dò để chốt chính thức thôi, nhưng hình như bạn ghi sai phải là học kỳ 2 năm học 2018 - 2019 chứ năm học 2019 - 2020 chưa khai giảng mà bạn :)"	__import__.utc2_q_192
utc2_a_193	 ad: giúp bạn ấy đi các bạn	__import__.utc2_q_193
utc2_a_194	" 1. điểm tích lũy để xét xếp loại tốt nghiệp tính chung cho toàn khóa học, không tính từ năm vào chuyên ngành đâu bạn."	__import__.utc2_q_194
utc2_a_195	 2. bạn trực tiếp lên ban quản lý ktx nhé	__import__.utc2_q_195
utc2_a_196	" 3. có chứ bạn, bạn đăng ký ở văn phòng đoàn trường nhé."	__import__.utc2_q_196
