ID,name,content,Tag/External ID,Diễn đàn/External ID
utc2_q_87,Câu hỏi và câu trả lời tham khảo (liên quan)," 4. ad cho em xin hỏi kì trước em 2.4 điểm trung bình, hè em trả môn tính ra được hơn 2.5 thì học bổng có được tính không ạ?",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_88,Câu hỏi và câu trả lời tham khảo (liên quan), 5. chào admin ! cho mình hỏi là hôm bữa 19-8 mình có lên nộp đơn đăng kí học phần bổ sung . không biết đơn mình có được đáp ứng ko vậy ? có cách nào biết mình đã được đki ko admin ,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_89,Câu hỏi và câu trả lời tham khảo (liên quan), 6. cho e hỏi là khi trả nợ môn được rồi. thì điểm mới cột thứ 2 có được tính vào tích lũy toàn khóa không? vì e trả nợ môn rồi có điểm lên hệ thống rồi mà không thấy tổng điểm tích lũy toàn khóa có thay đổi.e chỉ cần được giải đáp không cần đăng lên. cảm ơn ạ.,,website_forum.forum_help
utc2_q_90,Câu hỏi và câu trả lời tham khảo (liên quan), 7. ad cho em hỏi bộ phận hỗ trợ sinh viên đã hoạt động bình thường lại chưa ạ? hiện tại em xin giấy xác nhận sinh viên thì liên hệ nhận ở đâu ạ? ,qa_app.utc2_tags_13,website_forum.forum_help
utc2_q_91,Câu hỏi và câu trả lời tham khảo (liên quan)," 8. em là sinh viên năm hai, đã đến hạn được đăng ký và em cần xin thông tin về học song ngành. cụ thể là khi nào bắt đầu đăng ký để được xét? có phải học chung với các em k60 ngành thứ hai không? có điều kiện ràng buộc về kết quả học không? để bắt đầu học song ngành thì ai là người hướng dẫn tư vấn mọi thắc mắc về lịch học, về học phí cũng như thời gian hoàn thành chương trình học. cảm ơn ad đã duyệt bài và giải đáp giúp em.",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_92,Câu hỏi và câu trả lời tham khảo (liên quan), 9. cho e hỏi là đối với học phần có các nhóm thực hành được chia ra nhiều lớp mà có lớp dưới 15sv thì có mở lớp được không ạ,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_93,Câu hỏi và câu trả lời tham khảo (liên quan), 10. kì vừa rồi e có học cải thiện môn kinh tế vi mô mà bị rớt. bây giờ e vào xem thấy bảng điểm để điểm lần 1 là 4.1 nhưng để lần 2 là 2.6 ( học lại) vậy thật sự là tính điểm theo lần nào ạ? vậy thì theo bảng điểm đó e có phải học lại nữa hay là vẫn qua môn và lấy theo lần 1 là e đã qua môn đó ạ? em cảm ơn ,qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_94,Câu hỏi và câu trả lời tham khảo (liên quan)," 11. chào ad !!!cho em hỏi là khi nào có thông báo chuyển hệ từ chính quy sang vừa học vừa làm ạ ? tại em có làm đơn từ kỳ trước rồi thầy cô cũng bảo đợi có thông báo nhưng cũng lâu rồi,nên em mạo muội xin phép hỏi ạ !em cảm ơn ad",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_95,Câu hỏi và câu trả lời tham khảo (liên quan), 12. cho em hỏi nếu nhà có việc xin nghỉ 2-3 ngày được không ạ ? nếu được thì phải làm sao ?,qa_app.utc2_tags_10,website_forum.forum_help
utc2_q_96,Câu hỏi và câu trả lời tham khảo (liên quan), 1. ad ơi em là sinh viên k60 hiện tại nhà em có hậu sự em muốn xin nghĩ nhiều ngày thì phải làm sao ạ em đang ở quê nên không trực tiếp xin được ạ ,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_97,Câu hỏi và câu trả lời tham khảo (liên quan), 2. cho em hỏi bọn em xét học bạ mà sao vào coi o thấy mình ở lớp nào hết vậy,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_98,Câu hỏi và câu trả lời tham khảo (liên quan)," 3. chào ad! hôm bữa em làm thủ tục nhập học, em có hỏi anh hướng dẫn là có nộp thẻ bảo hiểm y tế và bảo hiểm tai nạn ( đã photo và công chứng) luôn không. thì anh ấy bảo rằng khi nào nhà trường có thông báo thì em mới nộp. hôm kia em có hỏi con bạn em là nộp 2 loại giấy tờ trên chưa, nó bảo là nộp lúc nhập học rồi. bây giờ em hoang mang quá. cho em hỏi mấy bạn đã nộp hết rồi ạ? bây giờ em nộp ở đâu ạ?",qa_app.utc2_tags_4,website_forum.forum_help
utc2_q_99,Câu hỏi và câu trả lời tham khảo (liên quan)," 4. dạ em là k60 cho em xin hỏi, em đã đăng kí lớp ứng dụng công nghệ thông tin rồi ạ, lúc đăng kí em nghĩ chỉ học ban ngày thôi, mà giờ học tối, nhà em lại xa quá, em có thể xin đổi thời khoá biểu hoặc rút lại được không ạ? ",qa_app.utc2_tags_9,website_forum.forum_help
utc2_q_100,Câu hỏi và câu trả lời tham khảo (liên quan), 6. cho em hỏi mai k60 ngành kế toán học chiều mấy giờ v ạ ?,qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_101,Câu hỏi và câu trả lời tham khảo (liên quan), 7. em thấy đoàn vận tải kinh tế cho các bạn đoàn viên giao lưu vui quá . em cũng thuộc ngành của đoàn mà những hoạt động như thế e vẫn chưa được nắm bắt ... cùng mọt số bạn cũng chưa theo kịp hoạt động của đoàn ...  vậy có khi nào đoàn vận tải kinh tế sẽ bỏ xót các thành viên hay đoàn viên ưu tú nhưng chưa cơ hội không ạ . ! ,qa_app.utc2_tags_13,website_forum.forum_help
utc2_q_102,Câu hỏi và câu trả lời tham khảo (liên quan)," 8. gửi ad, em là khóa 60 học kỹ thuật xây dựng công trình giao thông, sáng nay học quốc phòng, lúc đầu thì e được phần học lớp qp3(101c2) nhưng vì lớp học đông nên em cùng một số bạn phải chuyển sang học qp1( hội trường c1) vậy thì bây giờ e phải theo lịch học của qp1 luôn đk ạ và thầy nói kỹ thuật xây dựng công trình đi học thực hành vào ngày 16 tới 19, vậy thì những ngày còn lại tụi em k phải tới theo lịch của qp1 đúng không ạ. mong ad trả lời. cảm ơn ad ",qa_app.utc2_tags_10,website_forum.forum_help
utc2_q_103,Câu hỏi và câu trả lời tham khảo (liên quan), 1. chào admin. admin cho em hỏi em đã đi nghĩa vụ quân sự và mới thi lại đậu vào trường. em có được miễn môn giáo dục quốc phòng không. nếu được miễn em cần nộp những giấy tờ gì cho bên trường. cảm ơn admin,,website_forum.forum_help
utc2_q_104,Câu hỏi và câu trả lời tham khảo (liên quan), 2. hiện tại k60 chưa có thẻ chính thức thì có thể tới thư viện mượn hay đọc sách đc ko ạ,qa_app.utc2_tags_3,website_forum.forum_help
utc2_q_105,Câu hỏi và câu trả lời tham khảo (liên quan), 3. có giấy khám sức khỏe thì nộp khỏi khám được không ạ,qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_106,Câu hỏi và câu trả lời tham khảo (liên quan), 4. em k60 bữa e ch nộp bhyt photo bh nộp ở đâu ạ,qa_app.utc2_tags_4,website_forum.forum_help
utc2_q_107,Câu hỏi và câu trả lời tham khảo (liên quan), 1. chào ad thân mến. e là .... tùng sv lớp .....-k58 cho e hỏi là bị cảnh cáo 3 kì liên tiếp có thể xin học đc hệ kì 4 ko ạ(kì tiếp theo ạ) e rất mong chờ phản hồi từ admin  e xin cảm ơn ạ,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_108,Câu hỏi và câu trả lời tham khảo (liên quan)," 3. lớp em sinh hoạt công dân vào ngày 25 mà ngày hôm đó em bận thì em đi vào hôm khác được k ạ và có điểm danh không, và e có giống như mấy bạn lớp e đi ngày 25 không ạ",qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_109,Câu hỏi và câu trả lời tham khảo (liên quan), 4. ad cho em hỏi là bao giờ có giấy khen vậy ạ.em cảm ơn ad,qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_110,Câu hỏi và câu trả lời tham khảo (liên quan)," 5. e là khoá 54 .thầy cô cho e hỏi học cải thiện mà rớt là vẫn giữ điểm cũ , không ảnh hưởng đến tích lũy đúng không ạ. ",qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_111,Câu hỏi và câu trả lời tham khảo (liên quan)," 6. cho e hỏi: trong bảng điểm học tập có 2 cột diểm "" điểm tích lũy &amp; điểm trung bình chung''. xét tốt nghiệp thì lấy điểm nào ạ",,website_forum.forum_help
utc2_q_112,Câu hỏi và câu trả lời tham khảo (liên quan), 7. ad cho em hỏi trường mình có đào tạo văn bằng 2 ko vậy và sắp có lịch đăng kí học văn bằng 2 chưa? em cảm ơn nhiều,qa_app.utc2_tags_9,website_forum.forum_help
utc2_q_113,Câu hỏi và câu trả lời tham khảo (liên quan), 8. xin chào ạ. ad cho e hỏi là đồ án tốt nghiệp điểm đạt là 4 như những môn bình thường hay sao ạ,qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_114,Câu hỏi và câu trả lời tham khảo (liên quan)," 1. ad ơi em là k60 cho em hỏi là học quốc phòng buổi chiều là học bao nhiêu tiết ,mấy giờ mình mới về ạ",qa_app.utc2_tags_9,website_forum.forum_help
utc2_q_115,Câu hỏi và câu trả lời tham khảo (liên quan)," 5. cho em hỏi là hiện em có bằng anh văn, search google thì google nói rằng bằng đó là chứng chỉ tiếng anh tương đương trình độ sơ cấp a2 trên khung tham chiếu châu âu, em có phải nộp về trường không ạ? nếu có nộp thì nộp ở đâu ạ? em xin cảm ơn.",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_116,Câu hỏi và câu trả lời tham khảo (liên quan), 6. cho em hỏi là cái lớp ứng dụng công nghệ thông tin cơ bản khóa 60 mở đăng kí từ bao giờ vậy ạ?,qa_app.utc2_tags_9,website_forum.forum_help
utc2_q_117,Câu hỏi và câu trả lời tham khảo (liên quan)," 7. chúc ad sức khỏe  em muốn hỏi là em học ngành kế toán k60 nhưng bây giờ muốn chuyển ngành ,nghe nói nhà trường cho phép chuyển ngành và chỉ có thể sang ngành ktxd công trình giao thông chuyên anh . vậy khi nào có thể chuyển ạ? thứ 2 là em được cấp thẻ bảo hiểm y tế muốn lấy lại tiền bảo hiểm đã đóng cần những thủ tục gì và làm ở đâu thứ 3 là việc giúp sinh viên đăng kí giấy phép lái xe thì phải làm sao ạ?",qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_118,Câu hỏi và câu trả lời tham khảo (liên quan)," 8. em xin thưa, em là sinh viên k60 em muốn săn học bổng đồng hành thì em phải vào trang nào ạ! em xin cảm ơn!",qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_119,Câu hỏi và câu trả lời tham khảo (liên quan), 1. ad cho rm hỏi nếu em bảo vệ đồ àn muộn nửa năm thì chi phí để bảo vệ đồ án có bao gồm tiền để các giảng viên từ ngoài bắc vô chấm đồ án không ạ? ví dụ như tiền ăn ở đi lại hay vv ạ?,qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_120,Câu hỏi và câu trả lời tham khảo (liên quan), 2. cho e hỏi khi nào có danh sách học bổng học kì 2 năm 2018-2019,qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_121,Câu hỏi và câu trả lời tham khảo (liên quan), 3. ad cho em hỏi kì này tại sao nhà trường k mở lớp với lớp dưới 15 sv. do em k56 năm cuối nên mong nhà trường tạo điều kiện cho em cũng như các bạn được học để ra trường đúng hạn. cảm ơn ad đã duyệt.,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_122,Câu hỏi và câu trả lời tham khảo (liên quan)," 1. cho mình xin lịch học môn đồ án cầu bê tông, kết cấu thép, tiếng anh chuyên ngành bên công trình với ạ lịch buổi chiều nha mấy bạn",qa_app.utc2_tags_12,website_forum.forum_help
utc2_q_123,Câu hỏi và câu trả lời tham khảo (liên quan), 3. cho e hỏi cách để tìm lớp của mình ak,qa_app.utc2_tags_12,website_forum.forum_help
utc2_q_124,Câu hỏi và câu trả lời tham khảo (liên quan), 4. ad cho em hỏi giờ làm việc của phòng 10d3 với ạ,qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_125,Câu hỏi và câu trả lời tham khảo (liên quan), 5. xin ad đăng giúp ạ : bạn nào hôm bữa đk lớp môn đại số tuyến tính 2 tín chỉ bên kinh tế thì comment để mình lập danh sách lên xin ban đào tạo. vì lớp dưới 10 sv nên trường không mở. bạn nào chưa học hay chưa qua môn cũng commet luôn ạ mình luôn luôn 1 lần. tks ad ạ,qa_app.utc2_tags_12,website_forum.forum_help
utc2_q_126,Câu hỏi và câu trả lời tham khảo (liên quan), 5. xin ad đăng giúp ạ : bạn nào hôm bữa đk lớp môn đại số tuyến tính 2 tín chỉ bên kinh tế thì comment để mình lập danh sách lên xin ban đào tạo. vì lớp dưới 10 sv nên trường không mở. bạn nào chưa học hay chưa qua môn cũng commet luôn ạ mình luôn luôn 1 lần. tks ad ạ,qa_app.utc2_tags_12,website_forum.forum_help
utc2_q_127,Câu hỏi và câu trả lời tham khảo (liên quan)," 1. em chào ad ạ, em là một trong những sinh viên nằm trong danh sách đc duyệt ở nội trú ký túc xá đợt bổ sung vừa rồi. hiện tại em vô web trường vào phần nộp học phí ko được ạ, nhưng tới ngày mốt là hết hạn nộp tiền ký túc xá ạ. em hoang mang không biết web trường khi nào mới mở lại mục nộp học phí ạ??? cảm ơn ad. ",qa_app.utc2_tags_1,website_forum.forum_help
utc2_q_128,Câu hỏi và câu trả lời tham khảo (liên quan), 2. admin cho e hỏi nghe nói hp trường tăng 300 mấy 1 tín chỉ ạ? v có cải thiện đc j k ạ? như là thêm quạt hay đỡ muỗi ấy ạ. e nghĩ tiền đi đôi vs cơ sở vật chất nên e có thắc mắc thôi ạ,qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_129,Câu hỏi và câu trả lời tham khảo (liên quan), 1. em chào ad . ban nào còn nợ môn xây dựng mặt đường ô tô và phân tích thiết kết cấu và ứng dụng phần mềm bộ môn công trình k ạ để mình liên hệ xin mở lớp vì môn này đợi đến kì thì lâu quá mong mọi người nhiệt tình ,qa_app.utc2_tags_12,website_forum.forum_help
